Data,Hora UTC,"PRECIPITA TOTAL, HORARIO (mm)",TEMPERATURA MAXIMA NA HORA ANT. (AUT) (C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)"
2023/01/04,0800 UTC,0,"20,6",20,93.0,88.0,90.0
2023/01/04,0900 UTC,0,21,"20,1",90.0,86.0,86.0
2023/01/04,1000 UTC,0,"21,7","20,7",89.0,84.0,84.0
2023/01/04,1100 UTC,0,"23,2","21,7",84.0,78.0,78.0
2023/01/04,1200 UTC,",8","22,9","20,6",90.0,78.0,90.0
2023/01/04,1300 UTC,2,"22,9","20,8",91.0,82.0,91.0
2023/01/04,1400 UTC,0,"24,6","20,9",93.0,79.0,79.0
2023/01/04,1500 UTC,0,"25,6","23,8",81.0,73.0,75.0
2023/01/04,1600 UTC,0,"25,7","23,7",80.0,69.0,78.0
2023/01/04,1700 UTC,"3,6","24,6","20,2",94.0,72.0,94.0
2023/01/04,1800 UTC,",6","21,6",21,94.0,90.0,93.0
2023/01/04,1900 UTC,11,"22,7","20,8",93.0,84.0,90.0
2023/01/04,2000 UTC,"5,8","20,8","18,8",95.0,91.0,95.0
2023/01/04,2100 UTC,"19,2","18,8","17,7",97.0,95.0,97.0
2023/01/04,2200 UTC,"4,4","17,8","16,9",97.0,97.0,97.0
2023/01/04,2300 UTC,"5,6","17,1","16,6",98.0,97.0,98.0
2023/01/05,0000 UTC,",6","16,7","16,5",98.0,98.0,98.0
2023/01/05,0100 UTC,"3,4","16,9","16,6",98.0,98.0,98.0
2023/01/05,0200 UTC,"1,2","16,9","16,7",98.0,98.0,98.0
2023/01/05,0300 UTC,",4","16,9","16,7",98.0,98.0,98.0
2023/01/05,0400 UTC,",6","16,9","16,7",98.0,98.0,98.0
2023/01/05,0500 UTC,"2,6","16,8","16,6",98.0,98.0,98.0
2023/01/05,0600 UTC,"1,2","16,8","16,6",98.0,98.0,98.0
2023/01/05,0700 UTC,",2","16,7","16,3",98.0,98.0,98.0
2023/01/05,0800 UTC,0,"16,6","16,4",98.0,98.0,98.0
2023/01/05,0900 UTC,",2","16,6","16,4",98.0,98.0,98.0
2023/01/05,1000 UTC,0,"16,6","16,2",98.0,98.0,98.0
2023/01/05,1100 UTC,0,"16,5","16,1",98.0,98.0,98.0
2023/01/05,1200 UTC,0,"17,1","16,2",98.0,96.0,96.0
2023/01/05,1300 UTC,0,"17,9","16,6",97.0,96.0,96.0
2023/01/05,1400 UTC,0,"18,2","17,4",96.0,88.0,90.0
2023/01/05,1500 UTC,0,"18,5","17,4",91.0,85.0,90.0
2023/01/05,1600 UTC,",4","18,5","17,4",91.0,85.0,90.0
2023/01/05,1700 UTC,0,18,"17,2",94.0,90.0,91.0
2023/01/05,1800 UTC,"1,2","18,2","17,7",94.0,90.0,94.0
2023/01/05,1900 UTC,"2,2","17,9","17,3",96.0,94.0,96.0
2023/01/05,2000 UTC,1,"17,5",17,96.0,95.0,95.0
2023/01/05,2100 UTC,0,"17,3","16,6",96.0,95.0,96.0
2023/01/05,2200 UTC,0,"16,8","16,5",97.0,96.0,97.0
2023/01/05,2300 UTC,",8","16,5",16,97.0,96.0,97.0
2023/01/06,0000 UTC,",4","16,2","16,1",97.0,96.0,97.0
2023/01/06,0100 UTC,",2","16,2","15,7",97.0,97.0,97.0
2023/01/06,0200 UTC,0,"16,1","15,6",97.0,97.0,97.0
2023/01/06,0300 UTC,0,"16,2","15,9",97.0,94.0,94.0
2023/01/06,0400 UTC,0,"16,1","15,9",94.0,93.0,94.0
2023/01/06,0500 UTC,0,"16,3","15,9",94.0,91.0,91.0
2023/01/06,0600 UTC,"1,4","16,4","15,8",96.0,90.0,96.0
2023/01/06,0700 UTC,0,16,"15,8",96.0,95.0,95.0
2023/01/06,0800 UTC,",2","15,9","15,7",96.0,95.0,95.0
2023/01/06,0900 UTC,",2",16,"15,7",96.0,95.0,96.0
2023/01/06,1000 UTC,0,"16,4","15,7",96.0,92.0,92.0
2023/01/06,1100 UTC,0,"16,8","16,1",93.0,87.0,87.0
2023/01/06,1200 UTC,0,"17,9","16,7",87.0,75.0,77.0
2023/01/06,1300 UTC,0,"19,2","17,6",79.0,71.0,73.0
2023/01/06,1400 UTC,,,,,,
2023/01/06,1500 UTC,",2","18,3",17,83.0,73.0,78.0
2023/01/06,1600 UTC,0,"18,9","17,7",78.0,72.0,75.0
2023/01/06,1700 UTC,",2","18,2","16,8",86.0,75.0,85.0
2023/01/06,1800 UTC,0,"18,7","17,2",87.0,75.0,78.0
2023/01/06,1900 UTC,0,"18,3","17,4",82.0,75.0,77.0
2023/01/06,2000 UTC,0,"18,2","17,4",82.0,77.0,82.0
2023/01/06,2100 UTC,0,"17,6",17,85.0,82.0,84.0
2023/01/06,2200 UTC,0,"17,2","16,6",86.0,82.0,86.0
2023/01/06,2300 UTC,0,"16,7","16,1",93.0,86.0,93.0
2023/01/07,0000 UTC,,,,,,
2023/01/07,0100 UTC,0,"16,2",16,95.0,94.0,95.0
2023/01/07,0200 UTC,",4","16,2","16,1",96.0,95.0,96.0
2023/01/07,0300 UTC,0,"16,3",16,96.0,92.0,92.0
2023/01/07,0400 UTC,0,"16,1",16,92.0,91.0,92.0
2023/01/07,0500 UTC,0,"16,4",16,92.0,90.0,90.0
2023/01/07,0600 UTC,0,"16,4","16,2",91.0,90.0,91.0
2023/01/07,0700 UTC,0,"16,5","16,2",91.0,89.0,90.0
2023/01/07,0800 UTC,0,"16,5","16,2",90.0,88.0,89.0
2023/01/07,0900 UTC,0,"16,5","16,1",90.0,88.0,89.0
2023/01/07,1000 UTC,0,"16,8","16,3",90.0,86.0,86.0
2023/01/07,1100 UTC,0,"17,7","16,7",86.0,77.0,77.0
2023/01/07,1200 UTC,0,"18,7","17,5",80.0,74.0,80.0
2023/01/07,1300 UTC,0,"18,4","17,5",82.0,78.0,78.0
2023/01/07,1400 UTC,0,"19,4","18,1",80.0,75.0,77.0
2023/01/07,1500 UTC,0,"19,2",18,82.0,72.0,81.0
2023/01/07,1600 UTC,0,"18,4","17,8",81.0,78.0,79.0
2023/01/07,1700 UTC,0,"18,6","17,9",81.0,75.0,77.0
2023/01/07,1800 UTC,0,"18,6",18,82.0,76.0,78.0
2023/01/07,1900 UTC,0,"18,9","17,7",84.0,76.0,76.0
2023/01/07,2000 UTC,0,"18,9","18,3",77.0,74.0,77.0
2023/01/07,2100 UTC,0,"18,4","17,7",81.0,76.0,81.0
2023/01/07,2200 UTC,0,"17,8","17,6",81.0,77.0,77.0
2023/01/07,2300 UTC,0,"17,8","17,3",80.0,77.0,80.0
2023/01/08,0000 UTC,0,"17,4",17,83.0,79.0,83.0
2023/01/08,0100 UTC,0,"17,2","16,9",85.0,83.0,85.0
2023/01/08,0200 UTC,0,"17,1","16,8",87.0,85.0,87.0
2023/01/08,0300 UTC,0,"17,3","16,8",87.0,84.0,84.0
2023/01/08,0400 UTC,0,"17,3","16,7",89.0,83.0,89.0
2023/01/08,0500 UTC,0,"16,8","16,6",91.0,89.0,91.0
2023/01/08,0600 UTC,0,"16,6","16,5",93.0,91.0,93.0
2023/01/08,0700 UTC,0,"16,6","16,5",95.0,93.0,95.0
2023/01/08,0800 UTC,",2","16,6","16,3",96.0,95.0,96.0
2023/01/08,0900 UTC,0,"16,6","16,3",97.0,96.0,97.0
2023/01/08,1000 UTC,0,"18,1","16,6",97.0,94.0,94.0
2023/01/08,1100 UTC,0,"19,9","18,1",94.0,80.0,83.0
2023/01/08,1200 UTC,0,"20,8","19,5",82.0,72.0,73.0
2023/01/08,1300 UTC,0,"21,5","20,2",78.0,73.0,73.0
2023/01/08,1400 UTC,0,"22,8","21,3",76.0,69.0,72.0
2023/01/08,1500 UTC,0,"23,4","21,5",76.0,67.0,71.0
2023/01/08,1600 UTC,0,"23,6","22,3",75.0,67.0,71.0
2023/01/08,1700 UTC,0,"23,2","22,5",73.0,67.0,71.0
2023/01/08,1800 UTC,0,"22,6","21,4",76.0,71.0,76.0
2023/01/08,1900 UTC,0,"21,5","20,8",81.0,76.0,80.0
2023/01/08,2000 UTC,0,"21,2","20,3",81.0,76.0,81.0
2023/01/08,2100 UTC,0,"20,4","19,8",83.0,80.0,83.0
2023/01/08,2200 UTC,0,"19,9","18,9",91.0,83.0,91.0
2023/01/08,2300 UTC,0,"19,2","18,9",91.0,88.0,89.0
2023/01/09,0000 UTC,",4","19,1","18,2",94.0,89.0,94.0
2023/01/09,0100 UTC,0,"18,4","18,1",94.0,92.0,92.0
2023/01/09,0200 UTC,0,"18,1","17,5",92.0,92.0,92.0
2023/01/09,0300 UTC,,,,,,
2023/01/09,0400 UTC,0,"17,2","17,1",94.0,94.0,94.0
2023/01/09,0500 UTC,0,"17,4","17,1",94.0,93.0,93.0
2023/01/09,0600 UTC,0,"17,2","17,1",94.0,93.0,94.0
2023/01/09,0700 UTC,0,"17,1","16,9",94.0,94.0,94.0
2023/01/09,0800 UTC,0,"17,2",17,94.0,94.0,94.0
2023/01/09,0900 UTC,0,"17,6","17,2",94.0,92.0,92.0
2023/01/09,1000 UTC,0,"17,9","17,5",92.0,91.0,91.0
2023/01/09,1100 UTC,0,"18,6","17,9",91.0,88.0,88.0
2023/01/09,1200 UTC,0,"19,1","18,5",90.0,88.0,90.0
2023/01/09,1300 UTC,0,20,"18,8",90.0,85.0,85.0
2023/01/09,1400 UTC,0,"20,8","19,9",86.0,81.0,81.0
2023/01/09,1500 UTC,0,"21,1","20,2",87.0,81.0,86.0
2023/01/09,1600 UTC,0,"21,7","21,1",86.0,78.0,82.0
2023/01/09,1700 UTC,0,"22,3","20,7",83.0,78.0,79.0
2023/01/09,1800 UTC,0,"22,3","21,3",80.0,74.0,76.0
2023/01/09,1900 UTC,0,"21,8","21,1",81.0,76.0,79.0
2023/01/09,2000 UTC,0,22,"21,2",80.0,76.0,77.0
2023/01/09,2100 UTC,0,"21,3","20,2",82.0,77.0,82.0
2023/01/09,2200 UTC,0,"20,2","19,8",85.0,82.0,85.0
2023/01/09,2300 UTC,0,"19,9","19,6",86.0,84.0,85.0
2023/01/10,0000 UTC,0,"19,8","19,6",86.0,85.0,86.0
2023/01/10,0100 UTC,0,"19,7","19,5",87.0,86.0,86.0
2023/01/10,0200 UTC,0,"19,6","19,4",87.0,86.0,87.0
2023/01/10,0300 UTC,0,"19,5",19,90.0,87.0,90.0
2023/01/10,0400 UTC,0,19,"18,9",90.0,90.0,90.0
2023/01/10,0500 UTC,0,19,"18,6",91.0,90.0,90.0
2023/01/10,0600 UTC,0,"19,1","18,9",90.0,89.0,89.0
2023/01/10,0700 UTC,0,"19,1","18,9",90.0,89.0,89.0
2023/01/10,0800 UTC,0,"19,1",19,89.0,89.0,89.0
2023/01/10,0900 UTC,0,19,"18,8",91.0,89.0,90.0
2023/01/10,1000 UTC,0,"19,5",19,91.0,89.0,89.0
2023/01/10,1100 UTC,0,"20,1","19,5",89.0,86.0,86.0
2023/01/10,1200 UTC,0,"20,1","19,6",93.0,86.0,93.0
2023/01/10,1300 UTC,",2","21,9","19,9",94.0,87.0,88.0
2023/01/10,1400 UTC,0,"23,2","21,9",88.0,78.0,79.0
2023/01/10,1500 UTC,0,"23,4","22,3",85.0,76.0,81.0
2023/01/10,1600 UTC,0,"23,3","22,4",84.0,79.0,80.0
2023/01/10,1700 UTC,0,"24,7","22,6",81.0,72.0,73.0
2023/01/10,1800 UTC,",2","25,8","24,1",78.0,69.0,78.0
2023/01/10,1900 UTC,"6,4","24,1","19,9",95.0,78.0,94.0
2023/01/10,2000 UTC,3,"20,1","19,8",96.0,94.0,96.0
2023/01/10,2100 UTC,",2","20,2","19,6",97.0,96.0,97.0
2023/01/10,2200 UTC,0,20,"19,7",97.0,97.0,97.0
2023/01/10,2300 UTC,0,20,"19,7",97.0,97.0,97.0
2023/01/11,0000 UTC,0,"19,9","19,6",97.0,97.0,97.0
2023/01/11,0100 UTC,0,"19,8","19,4",97.0,97.0,97.0
2023/01/11,0200 UTC,0,20,"19,7",97.0,97.0,97.0
2023/01/11,0300 UTC,0,"19,9","19,7",97.0,97.0,97.0
2023/01/11,0400 UTC,0,"19,8","19,6",97.0,97.0,97.0
2023/01/11,0500 UTC,0,"19,7","19,6",97.0,97.0,97.0
2023/01/11,0600 UTC,"1,6","19,8","19,2",97.0,97.0,97.0
2023/01/11,0700 UTC,",6","19,2","18,9",97.0,97.0,97.0
2023/01/11,0800 UTC,0,"19,1","18,7",97.0,97.0,97.0
2023/01/11,0900 UTC,0,"19,1","18,7",97.0,97.0,97.0
2023/01/11,1000 UTC,0,"19,7",19,97.0,97.0,97.0
2023/01/11,1100 UTC,0,"20,2","19,6",97.0,96.0,96.0
2023/01/11,1200 UTC,1,"20,4","20,1",96.0,94.0,95.0
2023/01/11,1300 UTC,"4,8","20,1","19,8",96.0,95.0,96.0
2023/01/11,1400 UTC,"1,8","20,3","19,5",96.0,91.0,92.0
2023/01/11,1500 UTC,0,"23,6","20,2",93.0,80.0,82.0
2023/01/11,1600 UTC,0,"24,5","23,6",83.0,74.0,74.0
2023/01/11,1700 UTC,0,"25,9","24,2",74.0,60.0,61.0
2023/01/11,1800 UTC,0,"26,6","24,8",67.0,59.0,65.0
2023/01/11,1900 UTC,0,"26,6","24,9",68.0,59.0,62.0
2023/01/11,2000 UTC,0,"26,5",25,68.0,59.0,65.0
2023/01/11,2100 UTC,0,"25,6","24,8",69.0,64.0,68.0
2023/01/11,2200 UTC,0,25,"23,8",72.0,66.0,72.0
2023/01/11,2300 UTC,0,"23,8","23,2",76.0,72.0,76.0
2023/01/12,0000 UTC,0,"23,3","21,9",83.0,76.0,82.0
2023/01/12,0100 UTC,"3,8","22,9","19,1",91.0,79.0,91.0
2023/01/12,0200 UTC,"1,6","19,2",19,96.0,91.0,96.0
2023/01/12,0300 UTC,0,19,"18,8",97.0,96.0,97.0
2023/01/12,0400 UTC,",6","19,2","18,8",97.0,97.0,97.0
2023/01/12,0500 UTC,1,"18,8","18,4",97.0,97.0,97.0
2023/01/12,0600 UTC,",4","18,5","18,3",97.0,97.0,97.0
2023/01/12,0700 UTC,0,"18,5","18,3",97.0,96.0,96.0
2023/01/12,0800 UTC,0,"18,5","18,2",96.0,94.0,94.0
2023/01/12,0900 UTC,0,"18,5","18,1",94.0,93.0,93.0
2023/01/12,1000 UTC,0,"19,3","18,4",93.0,90.0,90.0
2023/01/12,1100 UTC,0,"20,3","19,3",90.0,87.0,88.0
2023/01/12,1200 UTC,0,"22,4","20,3",88.0,81.0,81.0
2023/01/12,1300 UTC,0,"23,4","22,1",83.0,78.0,79.0
2023/01/12,1400 UTC,0,25,"23,3",79.0,71.0,74.0
2023/01/12,1500 UTC,0,"25,4","24,2",76.0,69.0,75.0
2023/01/12,1600 UTC,0,"26,5","24,7",75.0,64.0,70.0
2023/01/12,1700 UTC,0,"27,3","24,9",73.0,60.0,62.0
2023/01/12,1800 UTC,0,"28,1","25,7",66.0,57.0,65.0
2023/01/12,1900 UTC,0,"25,7","23,7",83.0,64.0,75.0
2023/01/12,2000 UTC,",2","25,6","23,4",77.0,71.0,77.0
2023/01/12,2100 UTC,0,"23,8",23,82.0,74.0,79.0
2023/01/12,2200 UTC,0,"23,7","22,2",84.0,76.0,83.0
2023/01/12,2300 UTC,0,"22,6","21,2",90.0,80.0,89.0
2023/01/13,0000 UTC,0,"21,3",21,92.0,89.0,92.0
2023/01/13,0100 UTC,0,"20,9","20,6",94.0,92.0,94.0
2023/01/13,0200 UTC,0,"20,8","20,3",95.0,94.0,95.0
2023/01/13,0300 UTC,",2","20,7","20,3",96.0,95.0,95.0
2023/01/13,0400 UTC,0,"20,8","20,3",96.0,95.0,96.0
2023/01/13,0500 UTC,0,"20,6","20,1",97.0,96.0,97.0
2023/01/13,0600 UTC,0,"20,6","20,1",97.0,97.0,97.0
2023/01/13,0700 UTC,0,"20,6",20,97.0,96.0,96.0
2023/01/13,0800 UTC,"1,2","20,5","19,9",97.0,96.0,96.0
2023/01/13,0900 UTC,0,"20,3","19,8",96.0,96.0,96.0
2023/01/13,1000 UTC,0,"20,9","19,8",96.0,94.0,94.0
2023/01/13,1100 UTC,0,23,"20,9",94.0,84.0,84.0
2023/01/13,1200 UTC,0,"24,9","22,8",85.0,74.0,75.0
2023/01/13,1300 UTC,0,"26,2","24,5",77.0,71.0,73.0
2023/01/13,1400 UTC,0,"27,1",25,74.0,66.0,68.0
2023/01/13,1500 UTC,0,"26,9","25,2",73.0,63.0,66.0
2023/01/13,1600 UTC,0,"27,9","24,4",73.0,59.0,59.0
2023/01/13,1700 UTC,0,"28,5","26,4",66.0,55.0,66.0
2023/01/13,1800 UTC,0,"28,8","26,8",67.0,56.0,59.0
2023/01/13,1900 UTC,",8","27,6","23,5",86.0,59.0,79.0
2023/01/13,2000 UTC,0,"26,4","24,7",78.0,67.0,74.0
2023/01/13,2100 UTC,",2","24,7",23,87.0,74.0,80.0
2023/01/13,2200 UTC,0,"23,6","23,1",83.0,80.0,83.0
2023/01/13,2300 UTC,0,"23,2","22,5",85.0,83.0,85.0
2023/01/14,0000 UTC,0,"23,1","22,1",88.0,83.0,86.0
2023/01/14,0100 UTC,14,"22,2","19,3",95.0,85.0,95.0
2023/01/14,0200 UTC,8,"19,4","19,1",97.0,95.0,97.0
2023/01/14,0300 UTC,"4,4","19,7","19,2",97.0,97.0,97.0
2023/01/14,0400 UTC,"1,8","19,6","19,3",97.0,97.0,97.0
2023/01/14,0500 UTC,0,"19,4","19,1",97.0,97.0,97.0
2023/01/14,0600 UTC,0,"19,3","18,9",97.0,97.0,97.0
2023/01/14,0700 UTC,0,"19,3","18,7",97.0,96.0,96.0
2023/01/14,0800 UTC,0,"19,5","19,2",96.0,95.0,95.0
2023/01/14,0900 UTC,0,"20,1","19,4",95.0,91.0,92.0
2023/01/14,1000 UTC,0,"20,7",20,92.0,90.0,90.0
2023/01/14,1100 UTC,0,"21,5","20,7",90.0,87.0,87.0
2023/01/14,1200 UTC,0,"22,6","21,5",87.0,82.0,82.0
2023/01/14,1300 UTC,0,"23,5","22,4",82.0,78.0,78.0
2023/01/14,1400 UTC,0,"23,7",23,80.0,76.0,79.0
2023/01/14,1500 UTC,0,"25,7","23,3",79.0,66.0,67.0
2023/01/14,1600 UTC,0,"27,7","25,4",68.0,57.0,57.0
2023/01/14,1700 UTC,0,28,"26,6",66.0,57.0,62.0
2023/01/14,1800 UTC,0,"27,5","26,5",66.0,59.0,60.0
2023/01/14,1900 UTC,0,28,"26,5",65.0,57.0,57.0
2023/01/14,2000 UTC,0,"27,9","26,1",65.0,57.0,64.0
2023/01/14,2100 UTC,0,"26,8","25,7",72.0,63.0,72.0
2023/01/14,2200 UTC,0,"25,7","24,5",76.0,70.0,72.0
2023/01/14,2300 UTC,0,"24,6","23,9",77.0,71.0,75.0
2023/01/15,0000 UTC,",8","24,4","21,6",93.0,75.0,93.0
2023/01/15,0100 UTC,",2",22,"21,5",93.0,92.0,93.0
2023/01/15,0200 UTC,0,"22,2","21,5",94.0,93.0,94.0
2023/01/15,0300 UTC,0,"22,3","21,2",95.0,92.0,92.0
2023/01/15,0400 UTC,0,22,21,92.0,91.0,92.0
2023/01/15,0500 UTC,0,"22,1",21,94.0,91.0,93.0
2023/01/15,0600 UTC,0,"21,7",21,95.0,93.0,94.0
2023/01/15,0700 UTC,0,"21,6",21,94.0,92.0,94.0
2023/01/15,0800 UTC,0,"21,2","20,6",94.0,93.0,93.0
2023/01/15,0900 UTC,0,"21,2","20,6",94.0,91.0,92.0
2023/01/15,1000 UTC,0,23,"20,7",93.0,91.0,91.0
2023/01/15,1100 UTC,0,"23,2","22,5",91.0,81.0,81.0
2023/01/15,1200 UTC,0,"26,3","23,2",85.0,68.0,70.0
2023/01/15,1300 UTC,0,"28,1","25,6",71.0,62.0,63.0
2023/01/15,1400 UTC,0,30,"27,5",68.0,57.0,61.0
2023/01/15,1500 UTC,0,"30,3","28,7",63.0,53.0,54.0
2023/01/15,1600 UTC,0,"30,9","28,8",62.0,52.0,54.0
2023/01/15,1700 UTC,0,"31,7","30,3",54.0,46.0,47.0
2023/01/15,1800 UTC,0,32,"31,1",54.0,43.0,44.0
2023/01/15,1900 UTC,0,"32,1",30,53.0,45.0,52.0
2023/01/15,2000 UTC,"1,4",30,"22,5",90.0,52.0,89.0
2023/01/15,2100 UTC,",2","23,1",22,92.0,89.0,91.0
2023/01/15,2200 UTC,0,23,"22,2",92.0,89.0,91.0
2023/01/15,2300 UTC,0,"22,5",22,91.0,88.0,89.0
2023/01/16,0000 UTC,,,,,,
2023/01/16,0100 UTC,0,"22,3","21,5",93.0,89.0,92.0
2023/01/16,0200 UTC,0,"22,4","21,7",92.0,89.0,90.0
2023/01/16,0300 UTC,0,"22,5","21,6",92.0,89.0,89.0
2023/01/16,0400 UTC,",2","22,4","21,7",92.0,89.0,92.0
2023/01/16,0500 UTC,",4",22,"21,5",94.0,92.0,94.0
2023/01/16,0600 UTC,",2","21,7","21,1",95.0,94.0,95.0
2023/01/16,0700 UTC,0,"21,6","20,9",96.0,95.0,95.0
2023/01/16,0800 UTC,0,"21,5",21,96.0,95.0,95.0
2023/01/16,0900 UTC,0,21,"20,4",97.0,95.0,97.0
2023/01/16,1000 UTC,0,22,"20,7",97.0,96.0,97.0
2023/01/16,1100 UTC,0,25,22,97.0,82.0,83.0
2023/01/16,1200 UTC,0,"27,2","24,8",84.0,66.0,68.0
